ORF	REF0	REF5	REF10	REF30	REF60	REF120	MUT0	MUT5	MUT10	MUT30	MUT60	MUT120
YHR112C	9.552212447	9.699886706	9.933084988	9.794235669	9.542956359	10.61949432	9.468481417	9.598915709	10.14778304	9.847521312	8.933093842	9.783493512
YHR113W	8.953256232	9.217072548	8.429177514	5.45154278	6.216459569	7.763738465	8.726813703	8.761040712	6.494852173	6.609511385	5.359151932	7.191610051
YHR114W	8.093596896	8.161156031	7.766400642	7.326832991	7.899186644	8.36320333	7.748643845	7.434969563	6.071504684	6.52313846	6.997343435	7.966740455
YHR115C	7.615079487	7.900223848	7.51579136	8.348527978	8.858451299	8.415542806	8.104299183	7.859124629	7.457729428	7.528467716	8.515623553	8.16465334
YHR116W	5.831474512	6.019533901	5.314129036	3.393935263	3.524063552	3.990976614	6.551193374	5.827710022	4.521453108	4.853593079	4.182369718	3.879808352
YHR117W	6.323012524	6.804537721	6.400623147	5.158788379	5.7729904	6.508115099	6.888773192	6.823096956	6.147259184	6.429200621	6.275242082	6.523119205
YHR118C	3.547035643	3.706816784	4.277477101	4.738632683	4.230945873	3.864874148	3.710905658	3.833105981	4.101714008	4.489885649	4.411110489	3.810709768
YHR119W	8.063853781	8.05143367	7.932471972	8.696464754	9.053175258	8.71949288	8.883098967	8.55098456	8.271915034	8.321028388	9.371840448	9.012152511
YHR120W	5.956216988	5.923148696	6.183727725	6.490356596	6.566661917	6.668378495	6.293551088	6.099744849	5.756355587	5.951972494	6.551559506	6.396903692
YHR121W	8.2654222	8.506104026	8.444513022	6.921371971	8.16891353	8.795601778	9.212735235	8.959434173	8.25600703	8.638346396	8.956952896	9.169295472
YHR122W	7.046067605	7.601257881	7.41547226	7.557432084	7.092738008	6.566002946	7.895692252	7.725466968	7.640548398	7.76416668	8.472412844	7.270570886
YHR123W	3.280285786	3.581925554	3.683537351	2.872546297	3.709600593	4.712790653	3.31736171	3.484868783	2.722162563	2.460753686	4.119165371	4.324017763
YHR124W	3.369946901	3.650105783	3.751295947	3.742746543	3.1639962	2.903989613	4.13198494	4.34273341	4.131542055	4.465629983	3.795628773	3.391107598
YHR126C	2.908330141	3.88682943	5.59571373	7.025913008	3.032586285	2.941059232	4.929121321	4.720121082	7.090189438	7.313797163	4.520294089	3.033630208
YHR127W	7.217084712	7.237313427	6.818678011	6.034919001	6.774894287	7.562080552	7.681288168	7.187909199	6.349045333	6.798744098	7.035621453	7.555232732
YHR128W	9.143488537	9.329720326	10.10357079	11.1671187	10.97805359	10.79496594	7.519280905	7.238328913	7.474911365	7.871188944	7.923712857	7.560367324
YHR087W	8.204097047	8.095640104	6.091698502	3.841224638	3.293367187	5.22715205	8.552406437	9.32067174	8.00434072	7.812283219	3.641033129	6.69399706
YHR088W	6.573900431	7.593682732	8.66683809	8.972376517	8.297459333	7.036967105	7.101886672	7.027595914	7.90898558	7.971639034	8.604099102	7.170005324
YHR089C	9.71902616	10.0362031	10.90258877	11.88653357	11.59405708	11.18557778	9.200481448	9.229044989	9.908681813	9.908153046	10.19231923	9.690412026
YHR090C	7.05426355	7.264781933	7.316767691	7.3539135	7.271922964	6.682045155	7.925350334	7.559870892	7.444118745	7.691381043	7.946210424	7.374530588
YHR091C	9.144877787	9.124904541	9.015626973	8.056608046	8.607784734	8.350354547	9.264814404	9.053482489	9.231688054	9.10176404	9.104300426	8.917461998
YHR092C	5.954167298	5.939630271	8.117047595	10.1274772	10.70304975	11.36308619	6.510118602	6.276682764	7.072009572	6.729452083	9.481270194	9.657094714
YHR094C	2.470039081	3.158689841	10.46732822	12.02944604	11.68880957	10.95238137	2.517909048	2.844000351	10.21553037	10.63065926	10.6881198	9.744162956
YHR096C	10.74245377	10.98793017	10.77537809	4.447717967	3.009011243	2.623500964	10.40048959	10.92279893	9.412851438	9.474901688	3.167397404	3.127809646
YHR097C	8.50832742	8.973320948	8.152501053	4.301021381	5.562439673	6.613652878	8.354955216	8.972224305	6.590179547	6.571852764	5.894621083	6.942869268
YHR098C	9.610950883	9.91236678	9.514697901	9.584234139	10.14108461	10.53146491	9.517348667	9.195195048	8.972281005	9.23479797	9.709862222	10.00585425
YHR099W	8.616846257	8.36135744	7.958504917	9.024570055	9.010653805	8.429401581	8.631860224	8.715469249	9.070875956	9.290975914	9.067774585	8.717851284
YHR100C	7.693315143	8.062725069	7.785814223	7.316297682	7.527170424	7.247453454	8.584449037	8.339442894	7.363961825	8.059647189	8.088531907	7.603014714
YHR101C	6.880886861	7.258022364	6.660904965	6.555658098	7.174199795	7.27290613	7.496427636	7.208103367	7.05239235	7.433824484	7.990606593	7.949439643
YHR102W	6.637166266	6.73613547	6.676355076	6.47434145	6.606600449	6.268335967	6.520525956	6.805312869	7.130220338	6.810393014	6.511249972	6.414085438
YHR103W	7.826737307	7.89739254	7.566851164	7.31742173	7.466357109	7.430132341	8.071753273	8.102961835	7.766757951	7.545308898	7.863196994	8.177617587
YHR104W	9.443288768	9.710199819	8.939633795	5.398106969	5.761321461	8.082301381	9.465262941	9.695446674	8.258855851	7.932450448	5.614608881	8.851809249
YHR105W	3.978655609	3.66945575	2.786716963	2.258458812	2.200241077	2.836187153	3.010658066	3.668570058	2.534932968	2.998834281	2.175611771	2.789025177
YHR106W	8.018644376	8.121868975	7.325487708	5.751672479	5.680313162	6.721666578	7.887875019	8.004128087	6.658787924	6.926739229	6.468295873	6.995555208
YHR107C	7.080614936	7.203963334	6.951994849	6.743288924	7.420579835	7.382703586	6.714798435	6.877542803	6.207948411	6.429305495	6.901923223	7.253297375
YHR065C	8.21393268	8.700796173	9.464482483	10.16095125	9.733608344	9.12071152	8.749696176	8.821146605	8.593903923	8.682753493	9.399804732	8.932151044
YHR066W	7.336385428	7.929544949	9.475813761	9.731218829	8.797172682	7.400453555	7.803807772	7.224023883	7.502607031	8.121940751	8.714684852	7.383412214
YHR067W	7.282651584	7.528892295	6.489714713	4.537255521	3.981430614	5.79366261	7.339424472	6.926200099	4.999617185	4.77157987	4.557563548	5.797349272
YHR068W	8.927599418	9.799945784	10.44830483	11.79598265	11.67749102	11.7148073	9.338143718	9.574767095	10.6460201	10.72204857	11.17635524	11.12878765
YHR069C	7.073438869	8.235442618	9.065656283	9.649285636	8.572610691	8.003900345	7.763615468	7.803273759	7.963854505	8.330063959	8.124482432	7.857777427
YHR070W	6.95139159	7.924195632	9.069303005	9.646850551	8.662118888	8.310356255	6.869155022	7.012787024	8.364741295	6.941818028	7.656354014	7.537537415
YHR071W	8.104607883	9.357355348	9.774898912	10.41948974	8.639189601	8.24862995	7.301224867	8.158319418	9.861566712	9.704402552	8.325502476	7.86528061
YHR072W	8.498042151	8.486425965	8.387692618	8.163466698	8.197571063	7.701790984	8.53619601	8.289763548	8.043283968	7.922368111	8.714060904	8.573930107
YHR073W	4.370835731	4.307417466	4.499441861	4.125136566	4.465758377	4.452882955	4.373255687	4.324137767	3.964048498	4.280108741	4.025407019	4.337728799
YHR074W	8.246428718	8.682929311	7.965306212	6.027928305	7.456142381	8.062724178	8.360642335	8.474518026	7.259495102	7.675942972	7.921923653	8.388461784
YHR075C	4.799489037	4.697962053	3.916349252	2.731137847	3.191297567	4.522096747	5.417596873	5.130115002	3.498337609	3.617569299	4.468730383	5.389684913
YHR076W	7.461258193	7.862635315	7.806299279	6.326161431	6.539881642	7.123734529	7.826808332	7.976321777	7.335409768	7.295160489	7.721012846	7.702359292
YHR078W	6.899808193	6.965536382	6.686751448	7.117304823	7.582753689	7.413527549	6.754737213	6.661055278	6.601355028	6.410863566	7.073335283	6.920508338
YHR079C	6.384257729	6.043311336	6.294667342	6.114803786	6.27596191	6.357122897	5.776010572	5.949914778	5.73063059	5.607039091	5.482057502	5.810487305
YHR079C-A	2.148843763	2.136075241	2.14657107	2.260664102	2.195573104	2.183378776	2.141104957	2.126132063	2.631507931	2.470640196	2.174641899	2.143619977
YHR080C	6.994268906	6.651710688	5.764492227	4.783104453	4.847345913	5.161815091	7.226239713	7.109825878	5.902915313	6.102103946	5.585512935	6.209129951
YHR081W	7.465265503	7.62348656	8.023466055	8.789004662	8.864727841	7.803863049	8.470569298	8.219774796	8.588708589	8.839009543	9.774582057	8.819311668
YHR082C	9.381381587	9.151464717	9.112234553	9.088928721	9.026781133	8.958613236	9.055102492	9.103586395	9.955809028	9.245682215	8.419913573	8.743632024
YHR083W	8.044110098	8.422404928	8.150219373	6.356631726	7.555229893	8.177574633	8.485558237	8.340086491	7.9404645	7.97160023	8.095603162	8.143035715
YHR084W	6.560599189	6.23627991	6.073651904	8.062399355	7.875886196	7.251269497	6.973248712	6.648110174	7.17977936	6.374128796	8.480699923	7.908419788
YHR085W	5.887864251	6.613298528	8.145901405	9.029330737	8.464715055	7.469282492	6.51963215	5.786250333	6.513279499	6.562831202	7.738006254	6.859700208
YHR086W	6.924245359	6.729744688	6.814527847	5.137179125	5.502388026	6.369244735	6.964963572	7.002557972	6.329554678	6.083318217	5.338809542	6.206791118
YHR040W	5.772902289	5.867245929	6.96742461	7.905303326	7.820610432	6.471106692	5.797659506	5.255822125	5.860188256	6.01630859	6.895799912	6.3287116
YHR041C	9.132489591	9.287894302	9.201830143	9.291192266	9.592101802	10.39449192	9.132507084	9.179748331	9.048288098	8.234578968	9.577393011	10.37152316
YHR042W	9.785128685	9.850788331	9.552602928	9.386171411	10.49926908	10.80007283	9.357879866	9.54177503	9.467631714	9.276673967	10.05708342	10.65212731
YHR043C	7.247715848	7.544009689	7.191609539	5.582909982	6.137513545	7.016991361	7.943992153	7.557378875	6.116584008	6.368134725	6.745230429	7.022362799
YHR044C	2.13813611	2.12997388	2.441400934	4.556425815	2.185612986	2.920787448	2.133924579	2.242941735	3.183610115	2.572100962	2.164992634	2.137207763
YHR045W	7.995230417	7.839581395	7.406165644	8.037008315	8.593335384	8.813276559	8.435752753	8.168112923	7.731911173	8.126109466	8.986679669	9.060453227
YHR046C	5.977359898	6.428939363	8.731907345	9.436954274	9.009225545	8.602159695	5.57629199	5.184181226	7.378888041	7.728006411	7.805518454	7.151109257
YHR047C	8.11707454	8.374470894	7.763350677	6.664710899	6.969551547	7.677208693	8.200235953	8.005408362	5.977846461	5.969167339	5.09514603	6.394762305
YHR048W	2.213726678	2.230583871	3.263156847	6.615129321	7.929897002	7.790516365	2.292692311	2.2623958	4.510555817	3.459613959	6.391836846	5.970131652
YHR049W	7.255084591	9.860574908	11.6216098	11.36531783	9.19937401	9.395255113	8.527439978	9.347727219	11.83591924	11.91595591	9.647092807	9.011111454
YHR050W	7.766592877	7.879537778	6.532159579	5.196640921	6.68243329	7.26941922	8.843581544	8.443873776	6.595118294	6.773983665	7.542132916	7.804940338
YHR051W	12.26385843	12.49316682	12.09515805	7.384359979	6.892070503	8.252784511	12.45553375	12.56629978	11.16760201	10.9661577	9.021916464	10.00520245
YHR052W	8.708913701	9.714877516	11.14034994	11.86931674	11.18706781	10.30517504	8.637054057	8.078804893	8.828435014	8.927741641	10.1531165	8.99985135
YHR053C	13.86127877	14.12350244	14.22301033	13.71358688	12.67402104	13.7859783	14.37172197	14.45922496	15.01594281	15.11304988	13.29927493	14.0714611
YHR054C	8.177030115	8.39225916	7.861631954	6.632390685	7.390947972	7.524260052	8.414607975	8.392957985	7.616338813	7.738542727	8.103500002	7.929394025
YHR057C	10.58790995	10.52594158	9.679033201	7.629741045	8.824965316	9.174356109	11.01256396	10.69703461	9.305566875	9.363936332	9.510424331	9.603067638
YHR058C	7.064404519	7.3700138	7.507137929	6.629701581	7.288884945	7.43608986	7.269030922	7.328822697	7.146557758	6.504672983	7.143410504	7.243774035
YHR059W	6.797705672	6.857234686	6.822524329	5.715951664	5.983429575	6.059372876	7.25550116	6.987081958	6.252504881	6.300144338	6.534902818	6.52651524
YHR060W	7.883064299	7.976312421	8.201878888	7.614396307	7.522806085	7.85506278	8.206946371	8.531280661	8.293435793	8.108868252	8.422765868	8.497830821
YHR061C	5.991036555	5.520618522	5.591156514	5.929930465	5.929675349	5.869299914	6.084031786	5.638946903	5.689718996	5.70711779	5.835651348	5.99030664
YHR062C	7.196595511	7.768533231	8.115162549	9.295921776	8.968227435	8.437812887	7.599476261	7.199188893	6.939271655	7.264737354	8.163973496	7.748296488
YHR063C	9.259112994	9.519737793	9.180776622	9.258722581	9.834216591	10.13034808	9.82710364	9.704868031	9.818344204	9.942314878	10.90250879	10.97372776
YHR064C	9.975369988	10.26199907	10.38458225	10.9471355	10.92296117	10.60533061	9.963887606	9.99738962	10.02505622	10.01548535	10.58910246	10.31193962
YHR020W	8.990973673	9.323066517	9.568368845	10.86616484	10.9728181	10.64735039	9.022961703	9.00870951	9.185963886	9.059787862	10.2340234	9.700483315
YHR021C	12.66666559	12.79957862	12.933949	13.30252325	13.40247103	13.45084472	12.91986596	12.86574295	13.00124819	12.7929769	13.12601137	12.93467519
YHR021W-A	2.13813611	2.12997388	2.13548965	2.247839675	2.185612986	2.170865201	2.133924579	2.115361496	2.184195955	2.195512324	2.164992634	2.137207763
YHR022C	2.13813611	2.12997388	2.13548965	2.247839675	2.185612986	2.170865201	2.133924579	2.115361496	2.184195955	2.195512324	2.164992634	2.137207763
YHR023W	7.521387162	7.562225433	7.051433288	7.361945469	7.860275424	7.277532272	7.830658302	8.075398461	8.017948545	7.225580612	8.795380295	8.183029207
YHR024C	6.775394123	6.717627256	6.921166011	6.393034254	6.394890071	6.263345182	6.502570933	6.347877689	6.085664539	4.606944465	6.106117332	6.241149021
YHR025W	10.05346388	10.18286084	9.940069187	10.96346785	11.24573243	11.20792503	9.509518996	9.404741356	9.490821556	9.235936183	10.26796556	10.58382405
YHR026W	10.92389679	11.02229641	10.80302934	11.06898193	11.64913822	11.8547379	10.96099631	11.05723479	10.76868861	10.23905403	11.29179644	11.9441854
YHR027C	10.30726227	10.34819328	10.29750836	8.403544693	9.32264021	9.729142349	10.39610305	10.73800174	10.33299607	10.19297199	10.13896879	10.25650531
YHR028C	9.053896147	9.351878611	8.890930493	7.337614973	8.369619927	8.952535216	9.278642807	9.361346151	8.7409247	8.96574596	9.021467213	9.353520123
YHR029C	7.683089888	8.209909378	8.002290038	7.838744225	6.282196201	7.609461054	8.362356171	8.34521632	7.991146677	8.264088418	8.18725436	8.111239432
YHR030C	8.076653402	8.19214565	8.753547103	7.79201286	8.157210298	8.570686849	8.869991533	8.61477979	8.624352324	8.554209713	9.028052238	8.770756758
YHR031C	6.721877283	7.013010433	7.284347401	7.117202892	7.168728963	6.686558545	7.232943523	6.948876078	6.781141907	6.878458472	7.82795864	7.367036646
YHR032W	6.236216458	6.8827357	8.173923488	8.807095178	7.679719456	7.068856949	4.640112029	5.734110305	5.694648828	4.850652359	4.551321559	4.35631805
YHR033W	8.842003764	8.886822117	8.015009957	8.365713184	8.481833626	7.619866537	8.14965035	8.425754235	6.702763781	6.680962888	6.719739863	7.126466804
YHR034C	5.883265145	6.077290624	5.13393989	4.65223582	4.610702949	5.553522633	5.466901467	5.335194324	4.395204166	4.549255673	4.521725473	5.071196961
YHR035W	3.189036881	2.525237944	2.142637939	2.529565908	2.474578459	2.948193641	3.385955284	2.525135479	2.442942858	2.480117044	2.304416507	2.567951714
YHR036W	6.312127359	4.85550597	4.365952457	7.3228957	7.375263428	7.096439013	6.697725629	4.529072598	4.910087821	5.076942903	7.209802309	7.219857155
YHR037W	9.35894936	9.351014374	8.440655435	5.399538388	6.865605809	7.21044143	9.990040032	9.784921158	8.31842286	8.532925728	8.395919357	9.056438697
YHR038W	6.443952856	6.405820133	6.075289059	3.2536841	4.10267893	5.248555889	6.809185084	6.539047821	5.471049574	5.895389667	5.151870756	5.916537487
YHR039C	8.19736764	8.52889316	8.217934286	7.272197927	7.844021355	8.416029038	8.225177225	8.133011032	7.147943408	7.539539841	8.180163132	8.664054744
YHL001W	11.46627198	11.26796101	11.88175908	12.46281535	12.40798021	12.41215494	11.30164373	11.35336838	11.73336116	11.43970975	11.98923691	11.65449447
YHR001W	8.308532191	8.481305421	7.747759763	4.98479531	6.432957414	7.206957978	8.827941117	8.758225856	7.276933799	7.900527057	7.750849466	8.259174987
YHR001W-A	11.38717563	11.55828399	11.20249355	5.701168433	3.350399257	4.382442399	11.37718489	11.69843885	9.355738218	9.306854503	6.018379316	7.907589327
YHR002W	7.310140624	5.877816777	5.093254338	5.408881733	5.428027227	5.63550913	7.628597368	6.10091318	5.529794697	5.436904379	5.775667453	5.816202024
YHR003C	6.830832729	7.629064027	8.316664064	8.56317111	7.979827875	8.022468834	6.852557888	6.572086166	6.418041311	6.67051012	6.809086679	6.967243253
YHR004C	5.123803774	4.894697216	4.137911108	2.925925581	3.307158994	5.176793233	5.251443031	4.741320874	3.697165676	3.706004233	3.125876288	4.271746867
YHR005C	8.248048556	8.143956966	7.751122991	8.644124783	8.651255236	8.207436113	8.894549513	8.404529341	8.189806863	8.776662248	9.03297769	8.686588299
YHR005C-A	11.08142414	11.14325241	10.99269993	10.37372364	10.61478082	10.70810934	11.31025929	11.00363669	10.55365875	10.57691945	10.44280397	10.68157355
YHR006W	9.055575863	9.196534776	9.276843381	9.315111687	9.033848606	8.390165913	9.368960841	9.199876298	9.117299125	9.330355608	9.431018552	9.005716566
YHR007C	12.31089206	12.31529052	11.93175157	9.230696884	10.27347422	11.39036173	12.24066616	12.40477213	11.6174746	10.96977105	11.90276123	12.63051436
YHR008C	11.05781565	11.28708802	10.47258278	3.617839292	2.869716188	3.195268802	10.11747284	10.58159911	7.569601167	7.790823641	2.652077358	6.064089159
YHR009C	8.513870455	8.603523461	8.343751029	6.983562078	8.051457052	8.404866779	7.899526282	8.141884156	7.791629436	7.83516382	8.119264269	8.598967064
YHR010W	10.73149441	10.78854928	11.06257232	11.56224802	11.7411957	11.41599356	10.51268929	10.74507539	10.87618367	10.94830823	11.53589291	10.88988481
YHR011W	6.628805311	6.4962368	6.170238113	4.673300313	4.838558998	5.257398383	6.714895968	6.063889866	4.95548144	5.302082653	4.529089616	5.846255747
YHR012W	7.363423217	7.63408576	7.580489698	6.277207622	6.944924737	7.508885707	8.279746065	8.175177792	7.675591911	7.918455641	8.091316206	8.145035331
YHR013C	8.660121534	8.725984977	8.689597121	8.516844554	9.024211206	9.447609916	8.765143305	8.583964234	7.887702663	8.186678064	8.596013208	9.222832105
YHR014W	2.13813611	2.12997388	2.13548965	2.247839675	2.185612986	2.170865201	2.133924579	2.115361496	2.184195955	2.195512324	2.164992634	2.137207763
YHR015W	5.345614648	5.900086059	5.994823731	5.841671023	6.122058961	6.138526576	5.805906696	5.354378444	5.682688014	6.414660508	6.804833344	6.116991
